,student_name,student_id,major,period,grade,passed_subject,get_subject
2255,박강준,2018905598,우주과학과,5,3,"['GEE1956-G03', 'CSE201-01', 'ESP431-00', 'GEC1102-G13', 'GEC1102-G17', 'GEE1332-G06', 'ENV281-00', 'VID3009-00', 'GEE1330-G05', 'ELC204-01', 'GEC1102-G11', 'GEN409-00', 'GEB1102-G07', 'EE343-00', 'PM4020-00', 'GED1435-G00', 'FT3041-00', 'NE446-00']","[['GEC1105-G02', '9:00', '10:15'], ['GEC1102-G10', '10:30', '11:45'], ['GEE1633-G00', '10:30', '12:20'], ['GEE1642-G01', '15:00', '16:50']]"
2256,윤로이,2015782256,우주과학과,5,3,"['APHY2200-00', 'CHE331-02', 'PE205-01', 'GEE1332-G02', 'SWCON253-00', 'ESP207-01', 'CPE101-06', 'GEE1961-G00', 'GEC1403-G28', 'GEC1104-G09', 'PM2023-01', 'OMB319-00', 'GED1242-G00', 'GI303-01', 'EE211-02', 'AMTH1002-04', 'IE308-00', 'CPE104-01']","[['GEC1403-G04', '10:30', '11:45'], ['GED1738-G00', '12:00', '14:45'], ['GED1113-G00', '9:00', '11:45'], ['GEC2001-G02', '10:30', '11:45'], ['GEE1920-G00', '10:30', '11:45']]"
2257,박리하,2017106426,우주과학과,7,4,"['ID3012-00', 'ME301-02', 'GEC2001-G23', 'SC404-01', 'PE105-01', 'GED1650-G00', 'CSE103-01', 'ESP333-00', 'GEC0103-G13', 'ELC204-00', 'FD101-02', 'TC321-00', 'DC201-01', 'SC103-01', 'GEC1105-G33', 'ID4014-01']","[['GEC1102-G08', '10:30', '11:45'], ['GEC1102-G36', '10:30', '11:45'], ['GEC2001-G08', '13:30', '14:45'], ['GEB1102-G07', '10:30', '11:45'], ['EDU2107-G00', '13:30', '15:20'], ['GED1306-G00', '16:30', '17:45']]"
2258,조예주,2019663434,우주과학과,5,3,"['ELC203-00', 'IS3532-00', 'ME477-01', 'DC204-00', 'APCH4601-00', 'ENV274-00', 'GEC2001-G02', 'RTG106-00', 'EDU2103-G04', 'AE473-00', 'CPE301-12', 'GEE1127-G00']","[['GED1537-G00', '10:30', '11:45'], ['GEE1648-G00', '18:00', '19:50'], ['GEC1102-G09', '10:30', '11:45'], ['GEE1633-G00', '10:30', '12:20']]"
2259,최도희,2021996424,우주과학과,1,1,"['JP111-02', 'IPE108-00', 'PM1019-15', 'GEC1102-G38', 'GEC2001-G32', 'AMIE331-01']","[['GEC2001-G25', '12:00', '13:15'], ['GEC1105-G03', '9:00', '10:15'], ['GEC1104-G34', '12:00', '14:45'], ['GEC1105-G20', '9:00', '10:15']]"
2260,윤도현,2015143370,우주과학과,6,3,"['FSB351-02', 'IS2103-00', 'AMTH1002-06', 'AMTH1009-15', 'SC206-01', 'CE301-01', 'GEB1102-G07', 'APHY1000-02', 'CE202-02', 'GEC1104-G02', 'APCH3101-00', 'FR4024-00', 'RU3202-00', 'GEC1105-G51', 'TC211-00', 'EE211-00', 'APHY4200-00', 'AMIE331-02']","[['GED1984-G00', '12:00', '13:15'], ['GEC1403-G13', '16:30', '17:45'], ['GEC1105-G34', '13:30', '14:45'], ['GED1104-G00', '10:30', '11:45'], ['GEC1403-G15', '9:00', '10:15']]"
2261,한리아,2014051098,우주과학과,8,4,"['APHY1002-27', 'GED1217-G00', 'GED1929-G00', 'JP475-00', 'GEC1104-G44', 'AMTH1009-06', 'GI303-01', 'ENV276-00', 'FT3081-00', 'BIO103-00', 'GEC1403-G22', 'GEC1102-G41', 'APCH1121-00', 'AMTH1009-04', 'BIO103-01', 'IS4205-00', 'GEC1104-G24', 'RTG106-00', 'CHI415-00', 'GEE1652-G00']","[['GED1528-G00', '9:00', '10:15'], ['EDU3171-G00', '18:00', '20:25'], ['GED1666-G00', '16:30', '17:45'], ['GEC1403-G15', '9:00', '10:15'], ['GEC2001-G00', '9:00', '10:15'], ['GEC1102-G40', '12:00', '13:15']]"
2262,강주헌,2021273984,우주과학과,1,1,"['NE202-01', 'EE364-00', 'IS4401-00', 'GED1721-G00', 'TK403-01', 'GEC1104-G24']","[['GEC1105-G30', '13:30', '14:45'], ['GEC1403-G15', '9:00', '10:15'], ['GEC2001-G17', '16:30', '17:45'], ['GEC2001-G23', '10:30', '11:45'], ['GED1957-G02', '13:30', '14:45'], ['GEC2001-G23', '10:30', '11:45']]"
2263,장채율,2015874572,우주과학과,4,2,"['CSE436-00', 'SWCON104-00', 'CPE401-08', 'GEN401-00', 'KO3202-00', 'GED1876-G00', 'VID4018-01', 'GEC1102-G01']","[['GEC1403-G30', '15:00', '16:15'], ['GEE1958-G01', '13:30', '14:45'], ['GEC2001-G30', '15:00', '16:15'], ['GED1202-G01', '10:30', '11:45'], ['GEE1330-G01', '18:00', '20:00']]"
2264,김규빈,2021387183,우주과학과,1,1,"['APHY1002-29', 'ME252-01', 'GED1959-G03', 'GEC2001-G07', 'GEE1961-G00', 'FT2023-00']","[['GED1511-G00', '13:30', '14:45'], ['GEB1202-G04', '10:30', '11:45'], ['GED1539-G00', '9:00', '10:15'], ['GEE1665-G00', '15:00', '16:50'], ['GEC0103-G10', '12:00', '14:45'], ['GEC1105-G45', '12:00', '14:45']]"
2265,정동연,2015533834,우주과학과,6,3,"['AE371-00', 'GEC1102-G44', 'GED1528-G00', 'GEE1669-G00', 'TC321-00', 'GEN202-00', 'GEE1667-G00', 'JP111-00', 'GEB1301-G01', 'GEC2001-G26', 'OMB213-00', 'EDU4104-G00']","[['GEC0103-G03', '13:30', '14:45'], ['GED1202-G00', '13:30', '14:45'], ['GEE1615-G00', '10:30', '12:20'], ['GEC1403-G01', '9:00', '10:15']]"
2266,임겸,2012449168,우주과학과,8,4,"['GEC2001-G20', 'EDU2102-G01', 'IS4205-00', 'ME275-02', 'GED1955-G00', 'GEE1648-G01', 'GEB1102-G03', 'GEC1105-G15', 'CSE305-01', 'GEC1403-G21', 'AMTH1009-10', 'CPE401-01', 'APCH1101-01', 'CA4002-01', 'GEC1102-G14', 'ME371-02', 'PAM320-00', 'ELC343-00', 'PM3022-03', 'GEC1104-G25', 'ME431-01', 'GEC1102-G46', 'ME382-01', 'ELC311-00']","[['SPACE493-00', '9:00', '11:50'], ['GED1215-G00', '9:00', '10:15'], ['EDU2107-G00', '13:30', '15:20'], ['GED1663-G00', '15:00', '17:45']]"
2267,정수지,2021644456,우주과학과,1,1,"['SPACE322-00', 'AMTH1002-13', 'AMTH1002-09', 'GEE1127-G00', 'GEC1102-G43']","[['GEE1648-G00', '18:00', '19:50'], ['GEC2001-G21', '10:30', '11:45'], ['GED1995-G00', '15:00', '16:15'], ['GED1929-G00', '9:00', '11:45'], ['GEC1102-G24', '15:00', '16:15']]"
2268,강나은,2018783296,우주과학과,5,3,"['PM2023-01', 'SM328-00', 'GEC1102-G54', 'ENV391-00', 'ME321-01', 'CA4002-00', 'GEC1403-G06', 'GEC1105-G36', 'ENV315-00', 'GEC1105-G38', 'ID2013-00', 'CPE401-14', 'ELC205-00', 'CSE204-01', 'GEC1403-G03', 'GED1947-G01', 'FSB241-00', 'CPE401-02']","[['GEC0103-G00', '16:30', '17:45'], ['GEC2001-G04', '10:30', '11:45'], ['GEC0103-G04', '16:30', '17:45'], ['GED1223-G01', '12:00', '14:45']]"
2269,박혜윤,2014047766,우주과학과,3,2,"['GED1739-G00', 'CHI107-00', 'GEC1105-G13', 'ME312-02', 'EE206-02', 'GEC1105-G29', 'ESP222-00', 'FD109-01', 'OMB213-00', 'IE301-01']","[['GEE1332-G02', '13:30', '14:20'], ['GEE1630-G01', '9:00', '10:50'], ['GEC1105-G39', '15:00', '16:15'], ['EDU2103-G04', '11:00', '12:50']]"
2270,한지율,2014190701,우주과학과,7,4,"['ESP431-00', 'FD103-03', 'IS2202-00', 'GEC2001-G30', 'GEC1104-G17', 'EE211-03', 'CPE401-06', 'ELC205-01', 'APHY1002-21', 'TK403-02', 'PAM320-00', 'EDU4103-G01', 'ENV212-01', 'IS4403-00', 'GED1419-G01', 'APHY1002-29', 'ID2019-00', 'PM1019-05', 'TC433-01', 'AMTH1004-03', 'GED1961-G00', 'FD111-02', 'GEC1102-G17', 'IS2201-00']","[['GEC1105-G42', '9:00', '11:45'], ['GED1528-G00', '9:00', '10:15'], ['GEC2001-G38', '12:00', '14:45'], ['GEC1104-G18', '15:00', '17:45'], ['GED1432-G00', '13:30', '14:45']]"
2271,강다빈,2015259567,우주과학과,6,3,"['AE103-00', 'ME312-02', 'GED1467-G00', 'AMTH1009-08', 'EE442-00', 'GED1504-G00', 'AR371-00', 'GED1356-G01', 'IS2517-00', 'GEC0103-G02', 'SWCON254-00', 'ME380-02', 'CHE363-00', 'AMTH1004-12', 'EE497-07']","[['GEC0103-G01', '12:00', '14:45'], ['GEC1101-G01', '16:30', '17:45'], ['GED1504-G00', '15:00', '16:15'], ['GED1959-G00', '10:30', '11:45'], ['GEC1105-G41', '9:00', '11:45'], ['GEC1102-G07', '10:30', '11:45']]"
2272,박찬혁,2014342205,우주과학과,6,3,"['GEC1104-G39', 'PM3022-17', 'GEC1104-G03', 'GED1206-G00', 'APHY1002-23', 'SM420-00', 'APHY1004-02', 'ME205-02', 'AE201-00', 'ELC462-00', 'AMTH1009-19', 'GEC1105-G36']","[['GEC1403-G08', '12:00', '13:15'], ['GED1537-G00', '10:30', '11:45'], ['GEC1105-G25', '10:30', '11:45'], ['GED1408-G00', '12:00', '13:15']]"
2273,한규민,2013406770,우주과학과,3,2,"['KO4304-00', 'GED1356-G01', 'APCH1101-08', 'DC205-00', 'IE315-00', 'GEC0103-G11', 'AR112-03', 'APHY1000-04']","[['GEC1105-G41', '9:00', '11:45'], ['GEC2001-G37', '12:00', '14:45'], ['GED1528-G00', '9:00', '10:15'], ['GEC2001-G36', '9:00', '11:45'], ['IPE303-00', '10:30', '11:45']]"
2274,서송현,2013045908,우주과학과,8,4,"['IS4403-00', 'ELC471-00', 'TK204-02', 'GEC1102-G15', 'AR411-03', 'CE377-02', 'GEB1102-G08', 'NE203-00', 'CPE201-01', 'SWCON401-00', 'CPE401-08', 'AMTH1002-03', 'SWCON332-00', 'ME211-02', 'IS3406-00', 'FD101-01']","[['IPE503-00', '12:00', '14:45'], ['GEC1105-G02', '9:00', '10:15'], ['GEE1332-G05', '10:30', '11:20'], ['GEC1104-G14', '12:00', '14:45'], ['GEC1102-G48', '13:30', '14:45'], ['GEC1403-G26', '13:30', '14:45']]"
2275,서지원,2011147428,우주과학과,4,2,"['AMTH1002-16', 'CPE301-05', 'PM2023-00', 'GED1945-G00', 'GEE1954-G01', 'GI411-00', 'GI105-01', 'GEC1104-G16', 'CPE103-01', 'FD101-04', 'GED1501-G00', 'APHY1002-07']","[['GED1432-G00', '13:30', '14:45'], ['GEC1403-G33', '9:00', '11:45'], ['GEE1265-G00', '9:00', '10:15'], ['GED1113-G00', '9:00', '11:45']]"
2276,최혜나,2013357285,우주과학과,7,4,"['ME251-03', 'ELC103-00', 'PM2023-05', 'FR1013-02', 'SM209-00', 'GED1961-G01', 'CDG3262-00', 'IS2002-00', 'GEC1102-G19', 'GEC1105-G36', 'CHE456-00', 'EE201-04', 'CPE201-12', 'FSB304-00', 'GED1959-G03', 'AE351-00', 'AR411-02', 'ESP309-00', 'EDU3193-G00', 'AMIE220-02']","[['GEC1102-G44', '13:30', '14:45'], ['GEC1105-G08', '12:00', '13:15'], ['GEC1104-G22', '12:00', '14:45'], ['GEC1102-G17', '13:30', '14:45'], ['GEC1104-G42', '12:00', '14:45'], ['GED1609-G01', '9:00', '11:45']]"
2277,윤루다,2011004501,우주과학과,5,3,"['CA1008-00', 'EDU4103-G00', 'ELC238-00', 'PE217-00', 'CHE231-01', 'ME401-00', 'APHY1002-05', 'AMTH1005-00', 'PM2023-15', 'ID4014-00', 'AR112-01', 'PM3022-10', 'FD103-00', 'CPE103-00', 'KO2102-00']","[['EDU3105-G00', '13:30', '15:20'], ['GED1987-G00', '15:00', '16:15'], ['GED1657-G00', '15:00', '17:45'], ['GEE1668-G00', '10:30', '12:20']]"
2278,윤윤지,2015953378,우주과학과,4,2,"['IS3002-01', 'GEC1102-G49', 'ESP309-00', 'GED1136-G00', 'GEC1105-G36', 'GEC1105-G43', 'AMIE220-02', 'VID2011-01']","[['GEC2001-G05', '12:00', '13:15'], ['GEC1102-G27', '16:30', '17:45'], ['GEC1102-G08', '10:30', '11:45'], ['GEC1102-G38', '10:30', '11:45'], ['GED1437-G00', '15:00', '16:15'], ['GEC1104-G33', '12:00', '14:45']]"
2279,최현승,2013663606,우주과학과,8,4,"['GEC2001-G26', 'CHI420-00', 'AR161-01', 'CPE401-02', 'PM2023-09', 'AR352-00', 'AR151-00', 'APHY3602-00', 'GEC1105-G45', 'CPE401-08', 'LA326-00', 'GEN203-01', 'CPE301-15', 'SPACE493-00', 'PE400-00', 'GEC2001-G07', 'TC433-00', 'GEC1104-G30', 'GEC1102-G11', 'EE206-00']","[['GEE1343-G00', '12:00', '13:15'], ['GED1957-G00', '15:00', '16:15'], ['GEB1102-G03', '13:30', '14:45'], ['GEC1105-G29', '12:00', '13:15'], ['GED1995-G00', '15:00', '16:15']]"
2280,최윤성,2017383359,우주과학과,4,2,"['GEE1667-G00', 'GEC1104-G18', 'AMIE461-00', 'AMTH2004-01', 'AMTH1004-04', 'AR353-00', 'GEC1102-G38', 'PAM311-00', 'CE277-01', 'SC305-01', 'PE403-00', 'ELC374-00']","[['GEC1105-G14', '13:30', '14:45'], ['IPE108-00', '9:00', '11:45'], ['GEC1104-G00', '9:00', '11:45'], ['GEC1102-G50', '15:00', '16:15'], ['GEE1652-G00', '10:30', '12:20'], ['GED1865-G00', '12:00', '13:15']]"
2281,정지유,2021511907,우주과학과,1,1,"['PM1019-01', 'GEC1105-G42', 'ELC301-00', 'CHE257-01', 'APHY1002-27', 'IS3107-00']","[['GEC2001-G07', '12:00', '13:15'], ['GEC1403-G23', '13:30', '14:45'], ['GED1960-G00', '16:30', '17:45'], ['GED1959-G01', '15:00', '16:15'], ['GEC1102-G36', '10:30', '11:45']]"
2282,한하율,2021150621,우주과학과,2,1,"['GED1508-G00', 'GEC2001-G19', 'FSB281-00', 'APCH1101-04', 'EE211-01', 'GEC1104-G01']","[['GEC1104-G35', '15:00', '17:45'], ['GEC1101-G00', '10:30', '11:45'], ['GEC1105-G11', '12:00', '13:15'], ['GEC1105-G49', '15:00', '17:45'], ['GEC1105-G29', '12:00', '13:15']]"
2283,임다율,2013444906,우주과학과,6,3,"['DC301-00', 'GEC2001-G00', 'CPE301-06', 'SC206-01', 'GEC1105-G50', 'SM209-00', 'AMTH1009-08', 'ELC471-00', 'ELC204-01', 'IS2514-00', 'PM1016-01', 'RU3101-00', 'SC404-01', 'BIO101-03', 'ELC205-00', 'AMTH3025-00', 'GED1217-G00', 'JP111-01']","[['GEC1102-G40', '12:00', '13:15'], ['GED1987-G00', '15:00', '16:15'], ['GED1957-G02', '13:30', '14:45'], ['GED1909-G00', '15:00', '16:15'], ['GEC1403-G30', '15:00', '16:15']]"
2284,이린,2018290308,우주과학과,5,3,"['KO3102-00', 'GEC1102-G09', 'CA3017-00', 'CDG3253-01', 'CA3018-00', 'GEC1105-G38', 'DC207-00', 'GEB1102-G04', 'PE302-01', 'BME203-00', 'VID4022-00', 'APHY1002-13', 'EE209-03', 'GEE1345-G02', 'ME321-01']","[['GED1951-G00', '9:00', '11:45'], ['GEC0103-G10', '12:00', '14:45'], ['GEC1102-G14', '12:00', '13:15'], ['GEC1102-G06', '9:00', '10:15']]"
2285,박유민,2021810750,우주과학과,2,1,"['CSE322-00', 'JP476-00', 'ME479-03', 'GEN305-01']","[['GEC1102-G38', '10:30', '11:45'], ['GEC1403-G11', '15:00', '16:15'], ['GEE1330-G03', '18:00', '20:00'], ['EDU2101-G01', '9:00', '10:50'], ['GEC1102-G10', '10:30', '11:45'], ['GED1408-G01', '13:30', '14:45']]"
2286,한라온,2021809779,우주과학과,1,1,"['FSB383-00', 'CSE304-01', 'GED1405-G00', 'GEC1105-G41', 'SM301-00']","[['GED1965-G00', '13:30', '14:45'], ['GED1628-G00', '15:00', '16:15'], ['GEC1105-G14', '13:30', '14:45'], ['GEC1105-G17', '16:30', '17:45'], ['GEC1104-G32', '12:00', '14:45']]"
2287,강하린,2021688021,우주과학과,2,1,"['GED1991-G00', 'IS2203-00', 'GEC1105-G23', 'AR111-04']","[['GEC1102-G08', '10:30', '11:45'], ['GED1717-G02', '10:30', '11:45'], ['GEC2001-G35', '9:00', '11:45'], ['GEC1403-G03', '10:30', '11:45'], ['GEB1202-G05', '12:00', '13:15']]"
2288,박선영,2021205385,우주과학과,1,1,"['AR511-04', 'ME205-02', 'ELC301-00', 'KO1101-00']","[['GEC2001-G20', '9:00', '10:15'], ['GEC1102-G02', '12:00', '14:45'], ['GEC0103-G06', '13:30', '14:45'], ['GED1105-G00', '15:00', '16:15'], ['GEE1330-G03', '18:00', '20:00'], ['GEE1958-G01', '13:30', '14:45']]"
2289,한하늘,2018135860,우주과학과,7,4,"['GEN203-01', 'FR1013-01', 'EDU4104-G00', 'GEE1958-G00', 'GEC1102-G00', 'IE315-00', 'APHY1002-10', 'PM2023-10', 'PM1012-00', 'GEC0103-G13', 'CSE433-00', 'OMB211-00', 'GEC1403-G12', 'NE201-00', 'EE207-01', 'VID2003-00', 'GED1721-G00', 'GED1337-G00', 'ME331-04', 'GED1945-G00', 'GEE1330-G02', 'GEC2001-G10', 'GEC1104-G22', 'GED1465-G00']","[['GEE1127-G00', '9:00', '11:45'], ['GEC1105-G00', '9:00', '10:15'], ['GEC1403-G39', '18:00', '20:25'], ['GEC1102-G00', '9:00', '11:45'], ['IPE303-00', '10:30', '11:45'], ['GEC1403-G13', '16:30', '17:45']]"
2290,강누리,2019557338,우주과학과,4,2,"['GEB1102-G04', 'CSE436-00', 'APCH2101-00', 'SPACE312-01', 'AMTH1002-10', 'GEC1104-G34', 'IS3520-00', 'AMTH1009-00', 'ELC251-00', 'GED1408-G00']","[['GEC1105-G26', '12:00', '13:15'], ['GEC1102-G06', '9:00', '10:15'], ['GEC0103-G13', '9:00', '11:45'], ['GEC1102-G19', '13:30', '14:45'], ['GED1664-G00', '15:00', '16:15']]"
2291,최환희,2018144888,우주과학과,8,4,"['GEC1104-G31', 'CHE257-01', 'CPE401-04', 'GEC1403-G07', 'ENV461-00', 'BIO101-02', 'GEC1105-G16', 'LA205-00', 'AMTH2004-00', 'APCH2202-00', 'AR112-02', 'SM201-01', 'CPE401-03', 'GEC1102-G03', 'IS2508-00', 'VID3028-00', 'GEC1105-G48', 'GEE1956-G02', 'AMTH1009-16', 'GEN410-00']","[['GEC1105-G02', '9:00', '10:15'], ['GED1353-G00', '12:00', '13:15'], ['GED1248-G00', '13:30', '14:45'], ['GED1717-G00', '13:30', '14:45'], ['GEC1105-G46', '12:00', '14:45']]"
2292,임아름,2012565600,우주과학과,6,3,"['APCH1101-03', 'AMIE202-02', 'PE301-01', 'EE486-00', 'CPE301-10', 'ESP105-02', 'IS4401-00', 'GEE1344-G00', 'CHI107-01', 'GED1710-G00', 'ME315-01', 'BIO101-04', 'GEE1670-G00', 'PM4020-00', 'GEC2001-G39', 'GEE1958-G00', 'IS3406-00', 'CDG3279-00']","[['GEC2001-G23', '10:30', '11:45'], ['GEC1104-G45', '9:00', '11:45'], ['GEE1961-G01', '10:30', '11:45'], ['GEC1104-G34', '12:00', '14:45'], ['GEE1345-G02', '18:00', '20:45']]"
2293,정도헌,2013356759,우주과학과,6,3,"['GEC1102-G02', 'EE442-00', 'ESP213-00', 'GEC1104-G44', 'EE202-05', 'APHY1002-21', 'SPACE322-00', 'ESP333-00', 'JP211-02', 'TK311-01', 'RU2103-00', 'AR452-00', 'SC403-01', 'APCH1101-04', 'JP313-00', 'EE206-01', 'GEN203-01', 'KO2201-00']","[['GEC1104-G17', '15:00', '17:45'], ['GED1432-G01', '16:30', '17:45'], ['GEE1667-G01', '9:00', '10:50'], ['GEC1104-G29', '9:00', '11:45'], ['GED1734-G00', '13:30', '16:15']]"
2294,한루나,2012214145,우주과학과,6,3,"['GEN202-01', 'SWCON321-00', 'ME301-02', 'GEN203-01', 'PM1019-02', 'ELC205-00', 'EE213-01', 'OMB401-00', 'APHY1002-10', 'GEC1403-G15', 'ELC410-00', 'APHY1100-03']","[['GED1356-G01', '13:30', '16:15'], ['GEE1657-G01', '18:00', '20:25'], ['GED1517-G00', '12:00', '13:15'], ['GED1961-G00', '12:00', '13:15'], ['GEC1105-G01', '9:00', '10:15']]"
2295,조희원,2018814726,우주과학과,4,2,"['RU3202-00', 'GEC1403-G23', 'AMTH1005-00', 'FSB271-00', 'GEE1345-G02', 'IE203-01', 'CA3024-00', 'PAM330-00']","[['GEC1101-G00', '10:30', '11:45'], ['GEC1102-G05', '15:00', '17:45'], ['GED1736-G00', '12:00', '14:45'], ['GEC1104-G18', '15:00', '17:45'], ['GED1357-G00', '12:00', '14:45'], ['GEC1104-G10', '9:00', '11:45']]"
2296,정아인,2017455088,우주과학과,5,3,"['EE206-01', 'CE378-01', 'IE410-00', 'AMTH4007-00', 'GEC1105-G21', 'ME335-02', 'GED1223-G00', 'GEE1669-G00', 'GED1235-G00', 'CSE335-00', 'EE206-01', 'CHE232-01', 'GED1717-G00', 'GEE1956-G01', 'TK201-01', 'TK310-01', 'PAM332-00', 'GEE1332-G03']","[['GEC1102-G16', '12:00', '13:15'], ['GEC1403-G02', '10:30', '11:45'], ['GEC1102-G46', '13:30', '14:45'], ['GEE1633-G00', '10:30', '12:20'], ['GEC2001-G24', '12:00', '13:15'], ['GEC1105-G13', '13:30', '14:45']]"
2297,박서준,2016414567,우주과학과,4,2,"['GEC1104-G10', 'ESP309-00', 'GED1991-G00', 'RTG106-00', 'RTG108-00', 'NE321-00', 'GED1663-G00', 'BME305-00', 'GEC1104-G26', 'GEE1127-G02', 'CE100-00', 'PM4025-03']","[['GEC2001-G31', '15:00', '16:15'], ['GEC1403-G23', '13:30', '14:45'], ['GEE1633-G01', '10:30', '12:20'], ['GEC1403-G22', '12:00', '13:15'], ['GEC1403-G35', '12:00', '14:45']]"
2298,장다솔,2011699322,우주과학과,3,2,"['CA2004-00', 'CE277-02', 'FT2070-00', 'SPACE203-00', 'CSE224-00', 'EDU3342-G00', 'APCH1101-02', 'PM3027-01', 'GEC1102-G44', 'ENV171-02']","[['GEC1105-G23', '10:30', '11:45'], ['GEC2001-G38', '12:00', '14:45'], ['GEC1102-G54', '16:30', '17:45'], ['GEC1102-G36', '10:30', '11:45'], ['GEC1105-G24', '10:30', '11:45'], ['GED1508-G01', '10:30', '11:45']]"
2299,최윤주,2013301724,우주과학과,8,4,"['APHY2104-00', 'GED1223-G00', 'GI103-01', 'GEC1102-G49', 'JP233-00', 'APHY1002-06', 'BIO103-02', 'ID2013-01', 'CPE104-05', 'TC324-00', 'GEC1101-G02', 'AR371-00', 'ID3016-00', 'ESP333-00', 'TK101-01', 'SM426-00']","[['GEC1105-G01', '9:00', '10:15'], ['GEC2001-G10', '13:30', '14:45'], ['GEE1644-G01', '15:00', '16:50'], ['GEC1105-G25', '10:30', '11:45']]"
2300,이다미,2012567650,우주과학과,7,4,"['RU2101-01', 'GED1356-G01', 'APCH1131-00', 'EE370-01', 'CE474-00', 'GED1539-G00', 'GEE1956-G03', 'OMB204-00', 'EE444-00', 'CDG3253-00', 'ME251-03', 'BME304-00', 'GED1737-G00', 'ME301-02', 'CDG3279-00', 'IS3513-01', 'PM4025-04', 'AR211-04', 'ID4014-00', 'CHE232-01', 'FT1001-00', 'FT3082-00', 'AMTH1009-09', 'PE306-01']","[['GEC1105-G01', '9:00', '10:15'], ['GEC2001-G32', '16:30', '17:45'], ['GEC1104-G13', '12:00', '14:45'], ['GED1862-G00', '12:00', '14:45'], ['GEC1105-G00', '9:00', '10:15'], ['GEC1102-G38', '10:30', '11:45']]"
2301,김이안,2012779479,우주과학과,3,2,"['GED1208-G00', 'GEC2001-G07', 'SPACE411-00', 'EE213-01', 'ME305-02', 'GEC1102-G24', 'AMTH1009-00', 'GED1861-G00', 'GEN324-00', 'AE473-02', 'FSB401-00', 'GED1405-G00']","[['EDU4104-G01', '15:30', '17:20'], ['GED1959-G02', '16:30', '17:45'], ['GEC1105-G38', '15:00', '16:15'], ['GEE1332-G03', '10:30', '11:20'], ['IPE303-00', '10:30', '11:45'], ['GEC1102-G10', '10:30', '11:45']]"
2302,박준형,2012727057,우주과학과,4,2,"['CE202-01', 'GEC1105-G44', 'GEN203-01', 'TC208-00', 'SM331-00', 'GED1664-G00', 'JP481-00', 'GEE1633-G00', 'AR112-01', 'AR311-03', 'BME416-00', 'FT3076-00']","[['GEC2001-G28', '13:30', '14:45'], ['GEB1102-G05', '15:00', '16:15'], ['GEE1648-G01', '18:00', '19:50'], ['GED1947-G01', '13:30', '16:15'], ['GEC1105-G22', '10:30', '11:45'], ['GED1717-G00', '13:30', '14:45']]"
2303,정은혁,2013908265,우주과학과,5,3,"['ENV393-00', 'CPE401-08', 'GED1656-G00', 'APHY1002-14', 'CSE103-02', 'JP251-00', 'GED1206-G00', 'APHY2000-00', 'IS2003-01', 'NE354-00', 'JP475-00', 'OMB213-00']","[['GEE1615-G00', '10:30', '12:20'], ['GEC1104-G23', '12:00', '14:45'], ['GEE1127-G00', '9:00', '11:45'], ['GEC2001-G23', '10:30', '11:45']]"
2304,박정원,2017038623,우주과학과,3,2,"['GED1202-G01', 'JP233-00', 'GEC1105-G25', 'ID4016-00', 'LA326-00', 'GEC1101-G00', 'VID3015-00', 'GEC1102-G36', 'GEC1403-G01', 'GEC1105-G20']","[['GEC1403-G34', '9:00', '11:45'], ['GED1103-G00', '12:00', '14:45'], ['GEC1104-G19', '9:00', '11:45'], ['GEC1102-G24', '15:00', '16:15'], ['GED1734-G00', '13:30', '16:15']]"
2305,장성찬,2018675562,우주과학과,8,4,"['EDU3106-G00', 'CHE355-00', 'ENV171-00', 'VID2007-01', 'APCH2303-01', 'ENV488-01', 'ID4015-01', 'CPE101-10', 'AMIE202-02', 'IS4402-00', 'GEC1403-G23', 'FR2011-01', 'APCH3601-00', 'AE431-00', 'APCH1121-02', 'AR251-00', 'ELC201-00', 'JP411-00', 'AE473-01', 'GED1940-G00']","[['GEC1403-G12', '15:00', '16:15'], ['EDU2101-G00', '15:30', '17:20'], ['GED1306-G00', '16:30', '17:45'], ['GEE1344-G02', '9:00', '11:45'], ['GED1502-G01', '15:00', '17:45'], ['GED1248-G00', '13:30', '14:45']]"
2306,이정원,2018868821,우주과학과,6,3,"['GED1432-G00', 'GEC1104-G37', 'IE407-00', 'SM426-00', 'SC209-00', 'CHI105-00', 'LA316-00', 'IS3513-00', 'AMTH1009-14', 'ID3014-00', 'ELC356-00', 'LA207-01']","[['GEC1102-G53', '16:30', '17:45'], ['GEC1105-G22', '10:30', '11:45'], ['GEC1105-G39', '15:00', '16:15'], ['GEC1105-G26', '12:00', '13:15'], ['GEC1403-G20', '12:00', '13:15']]"
2307,조아린,2019590125,우주과학과,5,3,"['BME213-00', 'EDU3106-G01', 'FD110-02', 'BIO101-01', 'IS2514-00', 'FT2023-00', 'SM332-00', 'APHY4200-00', 'GEC1102-G33', 'GED1717-G00', 'AMTH1004-08', 'TK314-00', 'RU1101-00', 'APCH4600-00', 'GE3001-00', 'ME312-01', 'EE202-05', 'IE201-00']","[['GEC1105-G29', '12:00', '13:15'], ['GEE1644-G01', '15:00', '16:50'], ['GEC1102-G22', '15:00', '16:15'], ['GEC1102-G47', '13:30', '14:45']]"
